data;Índ. Dólar;dólar EUA spot;dólar-ouro;dólar-prata;méx.;euro-dólar EUA;libra-dól;Japão;reais BR;CRB Tot;CRB Ali;CRB Ind;CRB Met;CRB Ól.;CRB Text;CRB Gado;Soja Spot;Milho Spot;Açúcar Spot;Café A Spot;Café A Indx;Petróleo B;Petróleo W;Ouro;Prata
02/02/2023;101,75;1;1912,72;23,4665;18,671;1,091;1,2225;128,68;5,0436;557,63;527,57;579,13;1108,64;728,66;324,06;622,9;1534,25;675,25;21,66;177,9;1096,14;82,17;75,88;1921,65;23,615
03/02/2023;102,915;1;1864,97;22,353;18,9688;1,0795;1,2056;131,19;5,1332;554,22;522,65;576,87;1099,93;723,91;323,13;619,64;1532;677,5;21,24;172,8;1079,9;79,94;73,39;1875,35;22,405
06/02/2023;103,621;1;1867,48;22,27;19,1687;1,0726;1,2019;132,66;5,151;551,08;523,29;570,88;1077,78;722,89;321,01;621,25;1521,25;679;20,66;175,7;1114,33;80,99;74,11;1873,25;22,237
07/02/2023;103,427;1;1873,1;22,1715;18,9067;1,0726;1,2048;131,07;5,2048;552,72;524,1;573,14;1091,26;716,91;323,32;618,72;1515,25;674;20,84;177,05;1123,64;83,69;77,14;1870,7;22,177
08/02/2023;103,409;1;1875,49;22,319;18,9392;1,0712;1,2072;131,4;5,2013;553,96;526,39;573,57;1097,18;716,91;321,94;622,56;1519,75;678,5;21,2;175,6;1119,52;85,09;78,47;1872,65;22,42
09/02/2023;103,221;1;1861,78;21,9774;18,7712;1,074;1,2121;131,59;5,2752;554,56;527,03;574,16;1099,73;717,84;322,07;623,08;1519,25;670,75;21,45;173,65;1118,27;84,5;78,06;1879,1;22,143
10/02/2023;103,63;1;1865,57;22,0037;18,6704;1,0678;1,2062;131,36;5,2138;553,72;529,86;570,56;1088,71;716,58;321,85;619,02;1542,5;680,5;21,58;174,75;1123,17;86,39;79,72;1859,7;22,075
13/02/2023;103,345;1;1853,49;21,9925;18,5713;1,0723;1,2139;132,42;5,1697;555,86;534,47;570,86;1089,27;718,25;322,21;621,85;1542,75;685;21,2;177,05;1117,26;86,61;80,14;1856,05;21,852
14/02/2023;103,233;1;1854,31;21,8525;18,5265;1,0738;1,2173;133,16;5,188;554,4;533,63;568,94;1089,34;711,54;322,4;617,37;1537,5;682,25;21,57;183,55;1143,75;85,58;79,06;1863,7;21,873
15/02/2023;103,923;1;1836,01;21,6264;18,5856;1,0689;1,203;134,16;5,2162;552,34;533,03;565,81;1081,25;708,81;319,64;617,23;1525,75;676,25;21,38;176,85;1125,22;85,38;78,59;1831,2;21,572
16/02/2023;103,856;1;1836,36;21,5785;18,524;1,0674;1,1993;133,94;5,2198;553,04;533,41;566,76;1088,33;708,81;318,77;616,46;1526,5;676;21,45;180,7;1135,15;85,14;78,49;1828,95;21,71
17/02/2023;103,862;1;1842,36;21,7302;18,3717;1,0695;1,2037;134,15;5,1627;551,15;533,19;563,64;1076,05;705,26;318,27;613,95;1527,25;677,75;21,41;188,7;1157,53;83;76,34;1833,95;21,715
20/02/2023;103,862;1;1841,38;21,8171;18,3798;1,0686;1,2041;134,25;5,1627;551,15;533,19;563,64;1076,05;705,26;318,27;613,95;1527,25;677,75;21,41;188,7;1157,53;84,07;76,34;1845,8;21,715
21/02/2023;104,176;1;1835,09;21,8335;18,4683;1,0648;1,2112;135,01;5,1627;556,17;535,12;570,91;1104,03;711,74;318,58;621,44;1548,75;680,5;21,33;194,45;1157,53;83,05;76,16;1836,85;21,89
22/02/2023;104,585;1;1825,39;21,5099;18,3562;1,0605;1,2046;134,84;5,1593;553,98;532,59;568,99;1093,43;711,74;318,93;621,44;1539,5;674;21,29;199,5;1179,2;80,6;73,95;1835,75;21,677
23/02/2023;104,598;1;1822,28;21,3085;18,3858;1,0596;1,2013;134,7;5,1318;550,64;530;565,09;1079,77;706,4;319,21;616,21;1534,25;660,25;21,58;193,65;1150,14;82,21;75,39;1826,05;21,306
24/02/2023;105,214;1;1811,04;20,764;18,418;1,0548;1,1944;136,48;5,1997;549,92;530,34;563,59;1065,15;707,57;321,91;617,8;1529;650;21,28;191,2;1141,39;83,16;76,32;1810,95;20,81
27/02/2023;104,673;1;1817,14;20,63;18,3685;1,0609;1,2064;136,19;5,2006;549,42;528,7;563,94;1067,3;709,02;321,74;617,97;1518,25;642,75;22,09;190,7;1141,47;82,45;75,68;1818,65;20,67
28/02/2023;104,869;1;1826,92;20,9114;18,3057;1,0576;1,2022;136,17;5,2364;548,53;527,16;563,53;1067,57;709,02;320,89;618,62;1490,5;629,5;22,08;190,4;1160,98;83,89;77,05;1824,6;20,961
01/03/2023;104,483;1;1836,72;20,993;18,1154;1,0668;1,2029;136,19;5,1805;551,85;531,08;566,4;1077,49;703,9;322,48;620,75;1504,25;640,5;20,57;185,3;1134,54;84,31;77,69;1841,25;20,959
02/03/2023;105,027;1;1835,87;20,8975;18,1259;1,0597;1,1946;136,77;5,2118;548,72;528,62;562,78;1065,35;701,3;320,33;619,8;1519,75;637,75;20,31;183,95;1136,99;84,75;78,16;1836,2;20,766
03/03/2023;104,521;1;1856,48;21,2613;17,957;1,0635;1,2036;135,87;5,1974;548,56;527,17;563,57;1068,05;700,02;320,78;619,79;1530,5;645,25;20,92;180,8;1136,99;85,83;79,68;1841,15;21,093
06/03/2023;104,35;1;1846,86;21,052;18,0042;1,0681;1,2025;135,93;5,1587;547,99;526,84;562,82;1063,86;699,25;321,31;618,5;1541;644,5;20,87;182,45;1123,91;86,18;80,46;1849,05;20,984
07/03/2023;105,615;1;1813,45;20,076;18,1047;1,0549;1,183;137,16;5,1918;546,25;526,95;559,72;1052,64;700,02;319,47;619,66;1525,25;642;21,02;184,55;1134,01;83,29;77,58;1826,55;20,054
08/03/2023;105,658;1;1813,8;20,0257;17,9798;1,0545;1,1845;137,36;5,142;545,32;525,47;559,2;1050,47;698,9;319,32;621,56;1526,75;634,5;20,88;179,55;1097,38;82,66;76,66;1816,3;20,005
09/03/2023;105,309;1;1831,03;20,073;18,3618;1,0581;1,1925;136,15;5,1651;546;523,14;562,1;1065,88;699,08;318,88;621,37;1520;618,5;21,15;178;1089,79;81,59;75,72;1831,4;20,025
10/03/2023;104,576;1;1868,26;20,5395;18,5049;1,0643;1,203;135,03;5,2145;542,68;519,98;558,68;1059,91;688,26;314,81;620,29;1513;624,25;21,16;182,25;1092,87;82,78;76,68;1861,25;20,375
13/03/2023;103,595;1;1913,7;21,8026;18,9136;1,0731;1,2183;133,21;5,2469;542,93;517,99;560,59;1061,11;691,74;317,88;617,64;1500;624,5;20,8;183,2;1107,71;80,77;74,8;1911,3;21,793
14/03/2023;103,597;1;1904,01;21,697;18,5966;1,0733;1,2158;134,22;5,2542;542,22;519,84;557,97;1058,88;683,28;317,79;616,64;1499,75;627,5;20,68;180,9;1106,96;77,45;71,33;1907,55;21,929
15/03/2023;104,646;1;1918,58;21,7755;18,9755;1,0577;1,2057;133,42;5,2889;539,43;519,53;553,35;1041,13;684,06;315,57;616,14;1489,25;626,5;20,5;178,05;1087,87;73,69;67,61;1923,4;21,774
16/03/2023;104,418;1;1919,52;21,6968;18,7237;1,061;1,2109;133,74;5,2311;541,41;524,2;553,36;1041,03;685,49;315,62;615,52;1491,5;632,75;20,76;185,5;1128,17;74,7;68,35;1922,75;21,588
17/03/2023;103,708;1;1989,25;22,602;18,9099;1,067;1,2173;131,85;5,2787;542,7;525,96;554,29;1049,26;687,96;314,24;611,88;1476,5;634,25;20,67;183;1113,46;72,97;66,74;1962,1;22,351
20/03/2023;103,281;1;1978,84;22,5445;18,8377;1,0721;1,2278;131,32;5,2379;543,52;527,01;554,94;1054,16;688,67;313,61;612,26;1486;633;20,48;184,9;1106,86;73,79;67,64;1969,35;22,533
21/03/2023;103,256;1;1940,07;22,388;18,5967;1,0768;1,2217;132,51;5,2431;544,4;527,38;556,2;1056,41;688,31;315,09;612,26;1467;630;20,8;186,7;1114,76;75,32;69,33;1952,5;22,324
22/03/2023;102,346;1;1970,11;22,9896;18,6087;1,0856;1,2268;131,44;5,2389;545,55;528,18;557,61;1062,18;686,7;315,54;613,41;1448,5;633,5;21,14;178;1112,36;76,69;70,9;1949,35;22,675
23/03/2023;102,532;1;1993,4;23,1045;18,5806;1,0831;1,2287;130,85;5,2993;545,58;526,24;559,07;1076,35;680,22;314,81;609,1;1419,5;631,75;20,89;174,3;1100,27;75,91;69,96;1977,95;23,144
24/03/2023;103,116;1;1978,21;23,2275;18,4448;1,076;1,2233;130,73;5,2466;544,79;524,34;559,11;1079,54;667,78;313,71;609,1;1428,25;643;20,82;179,25;1122,44;74,99;69,26;1993,8;23,247
27/03/2023;102,857;1;1956,67;23,081;18,3484;1,0798;1,2287;131,57;5,1992;546,8;525,02;562,11;1086,09;667,78;316,82;605,62;1442,25;648,25;20,93;176,9;1115,01;78,12;72,81;1946,25;23,054
28/03/2023;102,43;1;1973,54;23,334;18,2359;1,0845;1,2342;130,89;5,1663;548,48;527,8;562,96;1090,15;663,21;319,92;601,31;1467,75;647,25;21,31;173,75;1085,19;78,65;73,2;1962,85;23,324
29/03/2023;102,64;1;1964,7;23,335;18,0886;1,0844;1,2314;132,86;5,1359;548,88;527,48;563,9;1096,6;663,51;320,09;599,98;1477,25;650,5;21,25;169,7;1069;78,28;72,97;1965;23,376
30/03/2023;102,144;1;1980,37;23,903;18,093;1,0905;1,2386;132,7;5,0948;549,4;529,22;563,51;1092,59;663,51;320,82;599,98;1474,5;649,5;21,96;169,8;1068,86;79,27;74,37;1965,8;23,989
31/03/2023;102,506;1;1969,28;24,099;18,0462;1,0839;1,2337;132,86;5,0631;550,63;533,88;562,23;1088,08;670,04;320,11;600,72;1505,5;660,5;22,25;170,5;1044,94;79,77;75,67;1979,7;24,156
03/04/2023;102,093;1;1984,65;23,9845;18,0627;1,0899;1,2414;132,46;5,0649;549,71;531,77;562,19;1088,98;666,7;319,71;600,72;1522;657,75;22,4;176,25;1082,95;84,93;80,42;1983,3;24,021
04/04/2023;101,586;1;2020,42;25,0056;18,1365;1,0953;1,2501;131,71;5,073;546,26;524,8;561,33;1073,05;665,1;324,05;595,3;1517,5;653,75;22,47;174,85;1070,15;84,94;80,71;2009,6;25,101
05/04/2023;101,852;1;2020,73;24,9415;18,3075;1,0904;1,2462;131,32;5,0346;544,39;522,85;559,51;1063,98;664,38;324,07;594,59;1511;652,75;22,95;180,15;1094,52;84,99;80,61;2030,85;25,037
06/04/2023;101,822;1;2007,91;24,9798;18,2467;1,0922;1,244;131,78;5,0575;545,72;524,48;560,63;1063,81;664,38;326,24;598,08;1492,5;643,5;23,61;183,6;1101,19;85,12;80,7;2001,9;25,093
07/04/2023;102,092;1;2007,91;24,9781;18,1383;1,0905;1,2418;132,16;5,0575;545,72;524,48;560,63;1063,81;664,38;326,24;598,08;1492,5;643,5;23,61;183,6;1101,19;85,12;80,7;2001,9;25,093
10/04/2023;102,578;1;1991,48;24,873;18,1655;1,0859;1,2382;133,61;5,067;544,9;526,78;557,5;1050,6;666,7;325,41;597,7;1487,25;654;23,56;182,6;1096,07;84,18;79,74;2001,9;24,912
11/04/2023;102,204;1;2003,62;25,0615;18,1803;1,0912;1,2424;133,68;5,0068;545,8;530,93;556,04;1046,77;666,7;324,11;598,61;1497,25;651;24,37;190,5;1121,49;85,61;81,53;2002,7;25,186
12/04/2023;101,5;1;2014,93;25,5013;18,0744;1,0992;1,2485;133,13;4,9191;546,66;532,14;556,65;1050,53;668,46;323,81;596,69;1504,25;656;24,05;190,25;1109,21;87,33;83,26;2008,2;25,458
13/04/2023;101,011;1;2040,22;25,828;18,013;1,1046;1,2523;132,58;4,9275;547,92;531,37;559,38;1061,62;666,34;324,72;598,46;1501;652,25;24,04;196,1;1132,2;86,09;82,16;2048,45;25,925
14/04/2023;101,552;1;2004,17;25,348;18,0161;1,0992;1,2413;133,79;4,9088;549,94;534,6;560,52;1068,72;662,31;324,15;599,73;1500,5;666,25;24,1;193,4;1125,42;86,31;82,52;2019,4;25,46
17/04/2023;102,103;1;1995,19;25,033;18,0204;1,0926;1,2376;134,47;4,9426;552,83;536,57;564,08;1086,02;664,08;324,32;596,31;1517;676,5;24,44;201;1136,75;84,76;80,83;1995,55;25,088
18/04/2023;101,745;1;2005,45;25,1925;18,0539;1,0972;1,2425;134,12;4,986;553,67;536,05;565,9;1089,98;667,75;325,06;597,13;1519,25;677,5;24,54;205,25;1142,57;84,77;80,86;1999,4;25,263
19/04/2023;101,968;1;1994,93;25,2915;18,0479;1,0955;1,2439;134,72;5,076;552,31;536,4;563,3;1077,01;672,44;323,89;599,58;1506,5;672,25;24,37;202,55;1148,25;83,12;79,16;1990,55;25,371
20/04/2023;101,84;1;2004,8;25,2902;18,0009;1,097;1,2443;134,24;5,0494;550,74;536,64;560,42;1072,39;671,92;320,26;599,67;1497,5;663,75;25,25;195,9;1111,77;81,1;77,29;2007,15;25,373
21/04/2023;101,822;1;1983,06;25,0846;17,9883;1,0986;1,2432;134,16;5,0494;550,8;536,19;560,85;1066,34;675,18;320,33;604,17;1483,5;663,25;24,83;194,2;1111,77;81,66;77,87;1973,65;25,058
24/04/2023;101,348;1;1989,14;25,16;17,9826;1,1046;1,2486;134,24;5,0346;549,52;533,72;560,44;1060,89;676,72;320,88;603,41;1465,25;651,25;25,91;196,75;1111,82;82,73;78,76;1978,2;25,311
25/04/2023;101,863;1;1997,39;25,014;18,0755;1,0973;1,2409;133,76;5,0524;547,42;532,63;557,6;1046,26;681,29;319;609,39;1445,25;646,5;26,65;192,45;1076,43;80,77;77,07;1987,4;24,882
26/04/2023;101,467;1;1989,04;24,8812;18,1494;1,1041;1,2469;133,67;5,0457;547,57;532,83;557,72;1047,58;681,29;318,72;613,94;1436;641,5;26,51;195,85;1092,76;77,69;74,3;2003;24,876
27/04/2023;101,503;1;1987,78;24,9276;18,0375;1,1028;1,2498;133,97;4,9824;548,11;532,26;559,06;1048,53;682,17;320,85;619,25;1426,75;627;26,99;192,1;1083,01;78,37;74,76;1985,65;24,983
28/04/2023;101,659;1;1990;25,0545;18,0003;1,1019;1,2567;136,3;4,988;547,45;528,03;561,01;1056,98;662,5;321,26;612,63;1444,25;636;26,99;189,85;1077,88;79,54;76,78;1982,55;24,999
01/05/2023;102,151;1;1982,56;24,9915;17,939;1,0976;1,2496;137,5;4,988;545,12;521,47;561,81;1059,53;662,5;321,79;611,96;1454,75;639,5;25,54;189,25;1077,88;79,31;75,66;1982,55;25,009
02/05/2023;101,958;1;2016,68;25,3715;17,9795;1,0999;1,2467;136,55;5,0409;543,72;521,83;559,11;1050,23;667,37;320,3;611,4;1439,5;638;25,14;190,65;1075,12;75,32;71,66;1995,4;25,404
03/05/2023;101,343;1;2038,97;25,577;17,9275;1,1062;1,2564;134,71;4,9945;544,02;523,53;558,37;1051,02;668,75;318,62;611,31;1448;645,25;25,17;189,2;1064,1;72,33;68,6;2014,3;25,476
04/05/2023;101,399;1;2050,28;26,0505;17,9137;1,1012;1,2574;134,29;4,984;544,27;524,22;558,3;1042,54;668,75;321,74;609,67;1448,5;646,5;25,52;186,4;1054,24;72,5;68,56;2044,7;26,035
05/05/2023;101,214;1;2016,79;25,6663;17,7619;1,1019;1,2636;134,8;4,951;548,53;530,91;560,78;1048,96;678,7;323,91;609,28;1469;653,25;26,32;191;1060,65;75,3;71,34;2000,95;25,743
08/05/2023;101,377;1;2021,16;25,552;17,7975;1,1004;1,2618;135,1;5,0097;547,25;532,61;557,31;1033,84;677,65;323,26;610,16;1468,75;656,5;26,09;186,9;1058,53;77,01;73,16;2000,95;25,636
09/05/2023;101,605;1;2034,56;25,6022;17,7735;1,0962;1,2621;135,23;4,9864;546,87;533,54;555,99;1033,49;675,2;320,9;613,67;1451,75;642,25;26,19;188;1053,7;77,44;73,71;2030,2;25,698
10/05/2023;101,477;1;2030,09;25,4022;17,5504;1,0982;1,2625;134,34;4,9446;546,26;534,94;553,93;1026,26;675,2;319,86;615,94;1436,5;645,5;26,66;187,45;1054,48;76,41;72,56;2037,15;25,461
11/05/2023;102,058;1;2015,05;24,1835;17,5783;1,0916;1,2511;134,53;4,9315;544,79;536,09;550,6;1012,4;676,83;318,68;617,89;1443,25;632,5;26,02;185,8;1038,55;74,98;70,87;2015,95;24,255
12/05/2023;102,681;1;2010,77;23,969;17,5932;1,0849;1,2458;135,7;4,9214;542,42;531,68;549,69;1005,63;661,58;319,62;617,89;1435;633,25;26,22;186;1034,79;74,17;70,04;2019,9;23,992
15/05/2023;102,434;1;2016,49;24,0855;17,4334;1,0874;1,2529;136,12;4,8913;544,85;534,49;551,84;1011,16;664,15;321,51;617,89;1400,75;592,5;26,29;193,05;1037,39;75,23;71,11;2019,9;24,127
16/05/2023;102,564;1;1989,17;23,7491;17,5018;1,0862;1,2488;136,39;4,9409;543,88;535,72;549,3;997,22;664,15;322,26;624,76;1364;581,25;26,07;190,35;1044,21;74,91;70,86;2007,45;23,737
17/05/2023;102,882;1;1981,84;23,7505;17,596;1,084;1,2487;137,68;4,9374;545,86;535,18;553,09;1007,19;665,67;325,47;628,47;1337;561,5;25,91;189,85;1042,37;76,96;72,83;1974,4;23,752
18/05/2023;103,584;1;1957,55;23,4925;17,7184;1,077;1,2409;138,71;4,9653;543,95;532,21;551,94;1002,76;665,67;325,06;628,21;1333,25;555,25;25,61;190,45;1043,39;75,86;71,86;1960,3;23,495
19/05/2023;103,198;1;1977,81;23,8525;17,7859;1,0805;1,2445;137,98;4,9982;543,5;529,38;553,19;1008,84;658,39;325,01;628,74;1307,25;554,5;25,78;192;1057,64;75,58;71,55;1961,6;23,92
22/05/2023;103,198;1;1971,86;23,6275;17,8983;1,0813;1,2437;138,6;4,9678;542,19;530,45;550,17;998,14;657,72;323,56;628,74;1341,25;571;25,99;189,2;1040,61;75,99;71,99;1970,3;23,715
23/05/2023;103,488;1;1975,23;23,4491;17,9745;1,077;1,2413;138,59;4,9721;540,79;531,28;547,18;986,45;656,88;322,59;628,38;1322,5;577,5;25,81;187,45;1037,01;76,84;72,91;1969,2;23,474
24/05/2023;103,887;1;1957,16;23,056;17,8017;1,075;1,2365;139,47;4,9604;537,42;528,54;543,37;975,23;656,88;319,88;627,59;1324,5;587,25;25,49;188;1039,46;78,36;74,34;1969,65;23,115
25/05/2023;104,251;1;1941,41;22,7405;17,8547;1,0725;1,2321;140,06;5,0415;536,37;526,77;542,82;976,74;655,53;318,22;623,43;1324;590,75;24,83;182,7;1025,2;76,26;71,83;1948,25;22,786
26/05/2023;104,206;1;1946,46;23,301;17,626;1,0723;1,2344;140,6;4,9947;540,49;529,8;547,72;991,57;661,4;321,54;623,43;1337,25;604;25,37;181,6;1018,01;76,95;72,67;1947,9;23,24
29/05/2023;104,206;1;1943,19;23,1843;17,5895;1,0708;1,2355;140,45;5,0177;540,49;529,8;547,72;991,57;661,4;321,54;623,43;1337,25;604;25,37;181,6;1014;77,07;72,67;1947,9;23,24
30/05/2023;104,165;1;1959,33;23,1749;17,6578;1,0735;1,2414;139,79;5,0376;540,37;526,89;549,61;996,21;661,4;323,27;623,43;1296,5;594;25,33;177,1;992,8;73,54;69,46;1952,45;23,239
31/05/2023;104,326;1;1962,73;23,4858;17,6874;1,0689;1,2441;139,34;5,0556;541,45;532,58;547,39;987;663,1;322,76;630,95;1299,75;594;25,06;178,65;991,05;72,66;68,09;1964,4;23,587
01/06/2023;103,56;1;1977,61;23,858;17,5515;1,0762;1,2526;138,8;5,0138;543,39;533,26;550,22;993,78;663,77;325,42;630,62;1329,5;592,5;24,88;183,05;999,01;74,28;70,1;1974,35;23,987
02/06/2023;104,015;1;1947,97;23,606;17,5559;1,0708;1,2453;139,92;4,9586;545,42;537,06;550,99;998,41;663,8;325,01;630,62;1352,5;609;24,73;180,3;993,37;76,13;71,74;1963,25;23,747
05/06/2023;104,002;1;1961,86;23,545;17,469;1,0713;1,2438;139,58;4,9331;544,92;537,03;550,15;998,44;660,16;323,75;632,26;1350;597,5;24,4;183,1;990,85;76,71;72,15;1959,65;23,635
06/06/2023;104,125;1;1963,52;23,5682;17,3859;1,0693;1,2424;139,63;4,9115;545,59;539,5;549,55;996,78;658,44;323,28;637,17;1353,25;608;24,58;182,6;987,44;76,29;71,74;1957,25;23,67
07/06/2023;104,099;1;1940,02;23,4181;17,3645;1,0699;1,2438;140,13;4,9263;544,68;535,8;550,62;1002,65;653,18;322,95;634,52;1360,75;604,25;24,5;185,4;991,03;76,95;72,53;1967,35;23,529
08/06/2023;103,343;1;1965,46;24,2377;17,3806;1,0782;1,256;138,92;4,9263;548,23;544,08;550,82;1005,34;653,87;322,25;648,59;1363,25;610,25;25,48;194,85;991,03;75,96;71,29;1966,4;24,348
09/06/2023;103,557;1;1961,19;24,293;17,2818;1,0749;1,2572;139,4;4,8811;545,87;544,77;546,34;993,85;661,26;321,98;635,2;1386,5;604,25;25,38;190,65;1005,37;74,79;70,17;1960,3;24,41
12/06/2023;103,654;1;1957,84;24,0531;17,2824;1,0757;1,2509;139,6;4,8654;546,69;547,36;545,94;984,36;668,79;321,42;644,21;1372,75;617,25;25,47;185,55;982,74;71,84;67,12;1952,9;24,059
13/06/2023;103,338;1;1943,74;23,666;17,2231;1,0793;1,2612;140,22;4,8634;547,41;547,08;547,34;992,91;668,08;320,63;645,18;1399,25;612,5;25,16;182,75;964,19;74,29;69,42;1954,4;23,822
14/06/2023;102,948;1;1942,52;23,9191;17,109;1,083;1,2664;140,09;4,811;550,34;546,34;552,84;1009,26;680,52;319,68;653,22;1388,25;607,75;25,84;184,4;959,1;73,2;68,27;1955,8;24,105
15/06/2023;102,115;1;1958,01;23,8607;17,122;1,0945;1,2784;140,29;4,8137;552,93;551,02;553,95;1017,6;679,45;318,48;653,5;1428,25;623,25;26;187;966,28;75,67;70,62;1952,35;23,947
16/06/2023;102,243;1;1957,98;24,2;17,0886;1,0937;1,2817;141,82;4,8232;553,71;553,22;553,74;1015,5;694,47;318,91;643,41;1466,5;640,25;26,43;184,9;963,32;76,61;71,78;1959,75;24,126
19/06/2023;102,522;1;1950,48;23,9528;17,0817;1,0921;1,2792;141,98;4,7776;553,71;553,22;553,74;1015,5;694,47;318,91;643,41;1466,5;640,25;26,43;184,9;950,55;76,09;71,78;1951,15;24,126
20/06/2023;102,54;1;1936,42;23,134;17,2144;1,0918;1,2765;141,47;4,7881;554,29;556,4;552,53;1007,95;693,37;319,62;654,91;1477,25;643,75;26,22;177,45;917,45;75,9;70,5;1930,45;23,234
21/06/2023;102,071;1;1932,55;22,6364;17,12;1,0986;1,277;141,88;4,7638;556,84;561,09;553,62;1012,73;693,18;319,77;652,94;1514,75;671;25,88;172;901,57;77,12;72,53;1925,65;22,81
22/06/2023;102,386;1;1914,01;22,245;17,1791;1,0956;1,2748;143,11;4,7697;556,62;559,98;554;1015,38;695,57;319,44;651,58;1500,5;660,5;24,93;171,7;877,83;74,14;69,51;1920,05;22,467
23/06/2023;102,903;1;1921,2;22,428;17,1746;1,0894;1,2714;143,7;4,7849;551,94;554,27;550,04;1001,81;695,32;317,37;649,68;1494,5;630,75;24,18;168,05;851,56;73,85;69,16;1930,7;22,354
26/06/2023;102,692;1;1923,26;22,7905;17,1376;1,0906;1,2713;143,51;4,7688;548,03;550,09;546,31;991,49;690,97;314,48;645,4;1521;637,25;23,72;167,95;851,02;74,18;69,37;1922,9;22,826
27/06/2023;102,492;1;1913,69;22,8595;17,0835;1,0961;1,2749;144,07;4,8125;548,14;547,45;548,31;996,39;702,39;312,45;652,74;1495;623;23,03;169,45;856,84;72,26;67,7;1918,9;22,96
28/06/2023;102,905;1;1907,32;22,6975;17,0925;1,0913;1,2636;144,48;4,8499;547,7;546,34;548,34;992,16;705,3;314,16;652,11;1451;590;22,57;165,65;840,85;74,03;69,56;1908,4;22,889
29/06/2023;103,342;1;1908,2;22,5645;17,126;1,0865;1,2613;144,76;4,8564;545,44;543,14;546,75;981,68;705,3;315,38;652,11;1483;581;22,07;163,6;830,13;74,34;69,86;1899,6;22,591
30/06/2023;102,912;1;1919,35;22,7747;17,1248;1,0909;1,2703;144,31;4,7854;547,83;543,66;550,44;992,69;720,45;317,88;648,77;1557,25;554,5;22,89;161;825,59;74,9;70,64;1912,25;22,81
03/07/2023;102,988;1;1921,64;22,9193;17,0642;1,0912;1,2693;144,68;4,8104;552,79;552,95;552,39;999,29;722,47;318,9;658,27;1562;557,25;23,32;162,5;824,48;74,65;69,79;1928,75;22,896
04/07/2023;103,039;1;1925,48;22,9667;17,0551;1,0879;1,2713;144,47;4,8405;552,79;552,95;552,39;999,29;722,47;318,9;658,27;1562;557,25;23,32;162,5;824,7;76,25;69,79;1927,75;22,896
05/07/2023;103,373;1;1915,3;23,1087;17,0067;1,0854;1,2704;144,66;4,8498;551,97;551,7;551,87;999,39;722,29;317,88;659,7;1547,25;548,25;23,53;161,05;822,25;76,65;71,79;1924,65;23,197
06/07/2023;103,166;1;1910,9;22,72;17,2426;1,0889;1,274;144,07;4,9179;553,82;553,33;553,87;1004,6;723,2;319,56;662,74;1525,75;566,75;23,25;162,35;829,41;76,52;71,8;1908,8;22,686
07/07/2023;102,272;1;1925,05;23,0888;17,1469;1,0967;1,2839;142,21;4,8719;551,76;549,38;553,12;1002,69;729,02;317,67;660,32;1485,5;560,5;23,53;162,8;829,19;78,47;73,86;1922,3;23,092
10/07/2023;101,972;1;1925,35;23,13;17,0528;1,1001;1,2861;141,31;4,8991;551,79;551,36;551,79;1000,01;729,94;316,24;660,72;1508;570,75;23,44;161,75;823,14;77,69;72,99;1922,8;23,151
11/07/2023;101,732;1;1932,23;23,1222;17,0437;1,1009;1,2933;140,36;4,8538;553,72;553,49;553,57;999,47;732,41;318,56;666,87;1520,5;571,75;23,53;159,3;811,35;79,4;74,83;1933,95;23,086
12/07/2023;100,521;1;1957,35;24,1225;16,9013;1,1129;1,2988;138,5;4,8205;553,75;550,24;555,9;1011,66;733,14;318,06;666,76;1488,5;549,75;23,91;158,75;804,51;80,11;75,75;1953,3;24,119
13/07/2023;99,77;1;1960,51;24,88;16,8403;1,1226;1,3136;138,05;4,8018;556,11;552,79;558,13;1021,14;735,52;318,5;668,83;1518;593,5;24,01;159,35;808,68;81,36;76,89;1958,05;24,768
14/07/2023;99,914;1;1955,21;24,9497;16,7529;1,1228;1,3093;138,8;4,7888;558,42;560,2;556,88;1015,58;742,63;318,36;668,83;1495,75;599,75;24,32;161,95;821,75;79,87;75,42;1953,7;25,014
17/07/2023;99,842;1;1955,04;24,8414;16,727;1,1236;1,3073;138,71;4,8092;557,57;560,42;555,31;1005,97;743,36;319,21;670,11;1484;499,25;23,8;154,75;807,97;78,5;74,15;1949,6;24,844
18/07/2023;99,941;1;1978,72;25,0558;16,7509;1,1229;1,3036;138,83;4,8134;559,14;562,33;556,64;1005,41;749,01;319,51;676,01;1492;528,75;23,86;155,25;804,89;79,63;75,75;1975;25,084
19/07/2023;100,281;1;1976,64;25,1452;16,7164;1,1201;1,294;139,65;4,7921;561,24;567,2;556,85;1001,74;749,01;321,36;676,89;1491,5;545,5;24,21;152,45;808,9;79,46;75,35;1975,35;25,219
20/07/2023;100,88;1;1969,53;24,7605;16,8847;1,113;1,2868;140,07;4,7976;561,75;565,59;558,81;1010,31;747,18;321,6;676,83;1495;537,25;24,67;158,05;812,66;79,64;75,63;1976,1;24,805
21/07/2023;101,071;1;1961,94;24,6133;16,9884;1,1124;1,2854;141,73;4,7824;562,01;568,17;557,49;1004,77;763,49;320,75;677,88;1501;527;25,01;161,85;821,38;81,07;77,07;1960,6;24,698
24/07/2023;101,346;1;1954,73;24,3477;16,8338;1,1064;1,2829;141,48;4,7299;565,98;576,68;558,39;1007,72;765,7;321,25;677,88;1523,25;560,5;24,92;163;826,91;82,74;78,74;1960;24,436
